Jan 20 2020      1:52:31 pm     Elt: 000000 Seconds.  Real Time: 000448
ID: No spectrum identifier defined
Memory Size: 2048 Chls  Conversion Gain: 2048  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,        0, 000
  14,        0, 000
  15,        0, 000
  16,        0, 000
  17,        0, 000
  18,        0, 000
  19,        0, 000
  20,        0, 000
  21,        0, 000
  22,        0, 000
  23,        0, 000
  24,        0, 000
  25,        0, 000
  26,        0, 000
  27,       29, 000
  28,      917, 000
  29,     2409, 000
  30,     2423, 000
  31,     2145, 000
  32,     1921, 000
  33,     1721, 000
  34,     1620, 000
  35,     1571, 000
  36,     1586, 000
  37,     1543, 000
  38,     1475, 000
  39,     1537, 000
  40,     1431, 000
  41,     1512, 000
  42,     1525, 000
  43,     1502, 000
  44,     1435, 000
  45,     1482, 000
  46,     1423, 000
  47,     1419, 000
  48,     1377, 000
  49,     1493, 000
  50,     1430, 000
  51,     1490, 000
  52,     1498, 000
  53,     1466, 000
  54,     1456, 000
  55,     1463, 000
  56,     1496, 000
  57,     1409, 000
  58,     1402, 000
  59,     1482, 000
  60,     1384, 000
  61,     1429, 000
  62,     1493, 000
  63,     1472, 000
  64,     1479, 000
  65,     1489, 000
  66,     1524, 000
  67,     1527, 000
  68,     1455, 000
  69,     1457, 000
  70,     1458, 000
  71,     1581, 000
  72,     1421, 000
  73,     1590, 000
  74,     1436, 000
  75,     1559, 000
  76,     1530, 000
  77,     1502, 000
  78,     1503, 000
  79,     1527, 000
  80,     1509, 000
  81,     1489, 000
  82,     1554, 000
  83,     1565, 000
  84,     1527, 000
  85,     1575, 000
  86,     1512, 000
  87,     1490, 000
  88,     1578, 000
  89,     1510, 000
  90,     1561, 000
  91,     1543, 000
  92,     1564, 000
  93,     1640, 000
  94,     1577, 000
  95,     1574, 000
  96,     1565, 000
  97,     1726, 000
  98,     1635, 000
  99,     1630, 000
 100,     1617, 000
 101,     1570, 000
 102,     1666, 000
 103,     1671, 000
 104,     1663, 000
 105,     1597, 000
 106,     1609, 000
 107,     1659, 000
 108,     1622, 000
 109,     1697, 000
 110,     1728, 000
 111,     1680, 000
 112,     1598, 000
 113,     1744, 000
 114,     1635, 000
 115,     1702, 000
 116,     1663, 000
 117,     1704, 000
 118,     1684, 000
 119,     1714, 000
 120,     1674, 000
 121,     1779, 000
 122,     1717, 000
 123,     1663, 000
 124,     1704, 000
 125,     1739, 000
 126,     1704, 000
 127,     1676, 000
 128,     1694, 000
 129,     1743, 000
 130,     1760, 000
 131,     1767, 000
 132,     1727, 000
 133,     1777, 000
 134,     1721, 000
 135,     1725, 000
 136,     1747, 000
 137,     1729, 000
 138,     1881, 000
 139,     1847, 000
 140,     1784, 000
 141,     1789, 000
 142,     1737, 000
 143,     1837, 000
 144,     1837, 000
 145,     1784, 000
 146,     1833, 000
 147,     1855, 000
 148,     1834, 000
 149,     1843, 000
 150,     1825, 000
 151,     1803, 000
 152,     1868, 000
 153,     1897, 000
 154,     1824, 000
 155,     1769, 000
 156,     1851, 000
 157,     1776, 000
 158,     1839, 000
 159,     1870, 000
 160,     1846, 000
 161,     1869, 000
 162,     1875, 000
 163,     1936, 000
 164,     1861, 000
 165,     1866, 000
 166,     1800, 000
 167,     1902, 000
 168,     1851, 000
 169,     1915, 000
 170,     1931, 000
 171,     1900, 000
 172,     1809, 000
 173,     1898, 000
 174,     1932, 000
 175,     1827, 000
 176,     1836, 000
 177,     1959, 000
 178,     1940, 000
 179,     1944, 000
 180,     1936, 000
 181,     1914, 000
 182,     1936, 000
 183,     1968, 000
 184,     1882, 000
 185,     2035, 000
 186,     1972, 000
 187,     1857, 000
 188,     1941, 000
 189,     1874, 000
 190,     2036, 000
 191,     1989, 000
 192,     1987, 000
 193,     1905, 000
 194,     1970, 000
 195,     2018, 000
 196,     2027, 000
 197,     2001, 000
 198,     2076, 000
 199,     2042, 000
 200,     1998, 000
 201,     2027, 000
 202,     2030, 000
 203,     1989, 000
 204,     1972, 000
 205,     2025, 000
 206,     2121, 000
 207,     2027, 000
 208,     2018, 000
 209,     2078, 000
 210,     2012, 000
 211,     2069, 000
 212,     2049, 000
 213,     2097, 000
 214,     2025, 000
 215,     2029, 000
 216,     2026, 000
 217,     2084, 000
 218,     2014, 000
 219,     2067, 000
 220,     2047, 000
 221,     2115, 000
 222,     2068, 000
 223,     2057, 000
 224,     2133, 000
 225,     1999, 000
 226,     2132, 000
 227,     2068, 000
 228,     2045, 000
 229,     2058, 000
 230,     2054, 000
 231,     2127, 000
 232,     1953, 000
 233,     2153, 000
 234,     2153, 000
 235,     2146, 000
 236,     2100, 000
 237,     2083, 000
 238,     2095, 000
 239,     2162, 000
 240,     2214, 000
 241,     2128, 000
 242,     2203, 000
 243,     2126, 000
 244,     2127, 000
 245,     2171, 000
 246,     2079, 000
 247,     2091, 000
 248,     2073, 000
 249,     2120, 000
 250,     2092, 000
 251,     2207, 000
 252,     2116, 000
 253,     2176, 000
 254,     2239, 000
 255,     2159, 000
 256,     2215, 000
 257,     2238, 000
 258,     2121, 000
 259,     2157, 000
 260,     2108, 000
 261,     2196, 000
 262,     2213, 000
 263,     2203, 000
 264,     2137, 000
 265,     2145, 000
 266,     2142, 000
 267,     2250, 000
 268,     2117, 000
 269,     2149, 000
 270,     2059, 000
 271,     2141, 000
