Jan 20 2020     11:02:15 am     Elt: 000000 Seconds.  Real Time: 000351
ID: No spectrum identifier defined
Memory Size: 2048 Chls  Conversion Gain: 2048  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,        0, 000
  14,        0, 000
  15,        0, 000
  16,        0, 000
  17,        0, 000
  18,        0, 000
  19,        0, 000
  20,        0, 000
  21,        0, 000
  22,        0, 000
  23,        0, 000
  24,        0, 000
  25,        0, 000
  26,        3, 000
  27,      115, 000
  28,      477, 000
  29,      423, 000
  30,      331, 000
  31,      258, 000
  32,      215, 000
  33,      200, 000
  34,      201, 000
  35,      191, 000
  36,      174, 000
  37,      196, 000
  38,      185, 000
  39,      158, 000
  40,      163, 000
  41,      189, 000
  42,      166, 000
  43,      148, 000
  44,      134, 000
  45,      108, 000
  46,      108, 000
  47,      107, 000
  48,      104, 000
  49,       98, 000
  50,       82, 000
  51,       63, 000
  52,       65, 000
  53,       52, 000
  54,       63, 000
  55,       32, 000
  56,       43, 000
  57,       28, 000
  58,       44, 000
  59,       39, 000
  60,       29, 000
  61,       35, 000
  62,       30, 000
  63,       26, 000
  64,       22, 000
  65,       28, 000
  66,       25, 000
  67,       45, 000
  68,       28, 000
  69,       31, 000
  70,       21, 000
  71,       29, 000
  72,       25, 000
  73,       27, 000
  74,       24, 000
  75,       23, 000
  76,       24, 000
  77,       23, 000
  78,       25, 000
  79,       23, 000
  80,       24, 000
  81,       21, 000
  82,       28, 000
  83,       30, 000
  84,       20, 000
  85,       15, 000
  86,       18, 000
  87,       30, 000
  88,       30, 000
  89,       28, 000
  90,       31, 000
  91,       26, 000
  92,       19, 000
  93,       21, 000
  94,       18, 000
  95,       22, 000
  96,       24, 000
  97,       19, 000
  98,       18, 000
  99,       27, 000
 100,       21, 000
 101,       27, 000
 102,       25, 000
 103,       17, 000
 104,       29, 000
 105,       25, 000
 106,       19, 000
 107,       23, 000
 108,       26, 000
 109,       17, 000
 110,       15, 000
 111,       28, 000
 112,       16, 000
 113,       21, 000
 114,       12, 000
 115,       15, 000
 116,       18, 000
 117,       15, 000
 118,       13, 000
 119,       20, 000
 120,       16, 000
 121,       18, 000
 122,       22, 000
 123,       19, 000
 124,       11, 000
 125,       11, 000
 126,       21, 000
 127,       13, 000
 128,       12, 000
 129,       26, 000
 130,       13, 000
 131,       14, 000
 132,       12, 000
 133,       15, 000
 134,       15, 000
 135,       20, 000
 136,       21, 000
 137,       18, 000
 138,       15, 000
 139,       17, 000
 140,       17, 000
 141,       11, 000
 142,       11, 000
 143,       11, 000
 144,       16, 000
 145,       21, 000
 146,       17, 000
 147,       16, 000
 148,       18, 000
 149,       19, 000
 150,       23, 000
 151,       23, 000
 152,       15, 000
 153,       19, 000
 154,        7, 000
 155,       17, 000
 156,       18, 000
 157,       18, 000
 158,       13, 000
 159,       12, 000
 160,       18, 000
 161,       11, 000
 162,       15, 000
 163,       15, 000
 164,       18, 000
 165,       14, 000
 166,       20, 000
 167,       16, 000
 168,       17, 000
 169,       14, 000
 170,       12, 000
 171,       15, 000
 172,       11, 000
 173,       16, 000
 174,       10, 000
 175,        9, 000
 176,       11, 000
 177,       16, 000
 178,       19, 000
 179,       15, 000
 180,       12, 000
 181,       10, 000
 182,       16, 000
 183,       12, 000
 184,       12, 000
 185,       14, 000
 186,       17, 000
 187,       18, 000
 188,       13, 000
 189,        6, 000
 190,       10, 000
 191,       15, 000
 192,        8, 000
 193,       17, 000
 194,       10, 000
 195,        9, 000
 196,       13, 000
 197,       13, 000
 198,       15, 000
 199,        9, 000
 200,       13, 000
 201,       13, 000
 202,       19, 000
 203,       15, 000
 204,       14, 000
 205,        7, 000
 206,       17, 000
 207,        6, 000
 208,       12, 000
 209,       15, 000
 210,        9, 000
 211,       16, 000
 212,       11, 000
 213,        7, 000
 214,       11, 000
 215,       12, 000
 216,       13, 000
 217,       10, 000
 218,        8, 000
 219,       13, 000
 220,       11, 000
 221,       12, 000
 222,       10, 000
 223,       15, 000
 224,       13, 000
 225,       14, 000
 226,       10, 000
 227,       16, 000
 228,       14, 000
 229,       13, 000
 230,       17, 000
 231,        6, 000
 232,       10, 000
 233,       14, 000
 234,       12, 000
 235,       18, 000
 236,       11, 000
 237,       20, 000
 238,       18, 000
 239,       16, 000
 240,       12, 000
 241,       14, 000
 242,        7, 000
 243,       10, 000
 244,       22, 000
 245,        7, 000
 246,        7, 000
 247,        9, 000
 248,       15, 000
 249,       10, 000
 250,       10, 000
 251,       11, 000
 252,        9, 000
 253,       13, 000
 254,        9, 000
 255,       10, 000
 256,       17, 000
 257,       10, 000
 258,       12, 000
 259,        4, 000
 260,        6, 000
 261,       17, 000
 262,       11, 000
 263,       15, 000
 264,       12, 000
 265,       12, 000
 266,        8, 000
 267,       17, 000
 268,       17, 000
 269,        9, 000
 270,       12, 000
 271,        8, 000
 272,       12, 000
 273,        8, 000
 274,        9, 000
 275,        7, 000
 276,       10, 000
 277,       10, 000
 278,        8, 000
 279,       14, 000
 280,        4, 000
 281,       17, 000
 282,       19, 000
 283,        6, 000
 284,       15, 000
 285,       15, 000
 286,        9, 000
 287,       15, 000
 288,       11, 000
 289,       15, 000
 290,        7, 000
 291,       15, 000
 292,        8, 000
 293,       10, 000
 294,       17, 000
 295,       11, 000
 296,        9, 000
 297,       11, 000
 298,        9, 000
 299,        8, 000
 300,        9, 000
 301,       12, 000
 302,        8, 000
 303,        9, 000
 304,        9, 000
 305,        8, 000
 306,        7, 000
 307,       12, 000
 308,       11, 000
 309,        9, 000
 310,        7, 000
 311,        9, 000
 312,       16, 000
 313,       11, 000
 314,       10, 000
 315,       15, 000
 316,        8, 000
 317,       12, 000
 318,       13, 000
 319,        5, 000
 320,       13, 000
 321,        7, 000
 322,        9, 000
 323,       10, 000
 324,       11, 000
 325,       12, 000
 326,       10, 000
 327,        6, 000
 328,       13, 000
 329,       13, 000
 330,        9, 000
 331,       10, 000
 332,       13, 000
 333,        6, 000
 334,       11, 000
 335,        4, 000
 336,       11, 000
 337,       11, 000
 338,       12, 000
 339,       15, 000
 340,        9, 000
 341,        7, 000
 342,       14, 000
 343,       14, 000
 344,       10, 000
 345,        5, 000
 346,        7, 000
 347,       10, 000
 348,       10, 000
 349,        8, 000
 350,        9, 000
 351,       11, 000
 352,       10, 000
 353,       12, 000
 354,        7, 000
 355,        8, 000
 356,       11, 000
 357,        4, 000
 358,        9, 000
 359,        6, 000
 360,        8, 000
 361,       12, 000
 362,       11, 000
 363,       10, 000
 364,        9, 000
 365,        8, 000
 366,       10, 000
 367,       10, 000
 368,        6, 000
 369,        7, 000
 370,       10, 000
 371,       10, 000
 372,        5, 000
 373,        4, 000
 374,        7, 000
 375,        5, 000
 376,       12, 000
 377,        6, 000
 378,        5, 000
 379,        9, 000
 380,        6, 000
 381,        7, 000
 382,        4, 000
 383,        8, 000
 384,        5, 000
 385,        6, 000
 386,       12, 000
 387,       11, 000
 388,        9, 000
 389,       11, 000
 390,       14, 000
 391,        1, 000
 392,       10, 000
 393,        8, 000
 394,        4, 000
 395,       10, 000
 396,        8, 000
 397,        8, 000
 398,        6, 000
 399,        8, 000
 400,        9, 000
 401,        8, 000
 402,        8, 000
 403,        6, 000
 404,       11, 000
 405,        4, 000
 406,        9, 000
 407,        9, 000
 408,        9, 000
 409,        5, 000
 410,       14, 000
 411,        5, 000
 412,       11, 000
 413,        7, 000
 414,        8, 000
 415,       10, 000
 416,        4, 000
 417,        8, 000
 418,        9, 000
 419,        7, 000
 420,        9, 000
 421,       11, 000
 422,        6, 000
 423,        8, 000
 424,        4, 000
 425,        8, 000
 426,        6, 000
 427,        8, 000
 428,        7, 000
 429,        8, 000
 430,        9, 000
 431,        9, 000
 432,        2, 000
 433,        6, 000
 434,        4, 000
 435,        6, 000
 436,        9, 000
 437,        5, 000
 438,       10, 000
 439,        9, 000
 440,        8, 000
 441,        3, 000
 442,        6, 000
 443,        6, 000
 444,       11, 000
 445,       11, 000
 446,        9, 000
 447,       11, 000
 448,        5, 000
 449,        6, 000
 450,        7, 000
 451,        4, 000
 452,        8, 000
 453,        8, 000
 454,        6, 000
 455,        6, 000
 456,        3, 000
 457,        2, 000
 458,        9, 000
 459,        2, 000
 460,       12, 000
 461,        7, 000
 462,       13, 000
